,ip.src,ip.dst,ip.proto,highest_layer,length,number,sniff_time,sniff_timestamp,tcp.srcport,tcp.dstport,tcp.flags,tcp.seq,tcp.ack,tls,dns.id,dns.flags.response,dns.qry.name,dns.resp.name,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.authority
293,192.0.66.32,192.168.1.12,6,TLS,1506,623,2023-03-30 05:44:50.094157,1680147890.094157209,443,39580,0x0010,1,518,"Layer TLS:
	TLSv1.2 Record Layer: Handshake Protocol: Server Hello
	Content Type: Handshake (22)
	Version: TLS 1.2 (0x0303)
	Length: 122
	Handshake Protocol: Server Hello
	Handshake Type: Server Hello (2)
	Length: 118
	Version: TLS 1.2 (0x0303)
	Random: e34cac438ffc8abf7491b70781be74f21807c517960d3594e04062d030e3cce9
	Session ID Length: 32
	Session ID: 855282bd8e2e4a523c7f2c1d4511963583f728ac1009a88781e6db7b16370ba9
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Compression Method: null (0)
	Extensions Length: 46
	Extension: supported_versions (len=2)
	Type: supported_versions (43)
	Length: 2
	Supported Version: TLS 1.3 (0x0304)
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: c597d22a26f621a14b0764da79f95f49a73629d130f75b6b9ec8bfb730bdb307
	JA3S Fullstring: 771,4866,43-51
	JA3S: 15af977ce25de452b96affa2addb1036
	Change Cipher Spec Message
	Opaque Type: Application Data (23)
	Encrypted Application Data: da7fd816c0f9610bb654000089728dd5fc8105f32ea4d3f898798b9b6924f108945d8af3…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Length: 42
	Extension: key_share (len=36)
	Key Share extension
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Type: key_share (51)
	Length: 36
",,,,,,,,,
294,192.0.66.32,192.168.1.12,6,TLS,2698,625,2023-03-30 05:44:50.094261,1680147890.094260771,443,39580,0x0018,1453,518,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 3850
	Encrypted Application Data: 86ed2f1152edf782f483bab1eb96e2fb0103d55043fada412c56788fc8b304016ab19947…
	Application Data Protocol: http-over-tls
",,,,,,,,,
295,192.0.66.32,192.168.1.12,6,TLS,168,626,2023-03-30 05:44:50.094261,1680147890.094260888,443,39580,0x0018,4097,518,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 96
	Encrypted Application Data: 2369cba223c406080402aa64f9373bc277d6db3aef178805f1b75be7d8ae72626f2c58bf…
	Application Data Protocol: http-over-tls
",,,,,,,,,
296,192.168.1.12,192.0.66.32,6,TLS,134,629,2023-03-30 05:44:50.097195,1680147890.097194995,39580,443,0x0018,518,4211,"Layer TLS:
	TLSv1.3 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Change Cipher Spec Message
	Opaque Type: Application Data (23)
	Encrypted Application Data: ed3e96df50b39b52ff3a7e9d111097d5afdf4287f0d4a0634060a9bff6054542939f4bc7…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Version: TLS 1.2 (0x0303)
	Length: 69
",,,,,,,,,
297,192.168.1.12,192.0.66.32,6,TLS,217,630,2023-03-30 05:44:50.097510,1680147890.097510395,39580,443,0x0018,598,4211,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 158
	Encrypted Application Data: 4a827494113a54fe505bb55c15105f25c7c7ef68cbfb57088d46757e6cb9b1c233328e8d…
	Application Data Protocol: http-over-tls
",,,,,,,,,
298,192.0.66.32,192.168.1.12,6,TLS,341,632,2023-03-30 05:44:50.101314,1680147890.101313985,443,39580,0x0018,4211,598,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 282
	Encrypted Application Data: f6b637064194347b686bd7e1ed9c320ca5cc079a8bc0c08f9dab7da05715a4f591ccdcf9…
	Application Data Protocol: http-over-tls
",,,,,,,,,
299,192.0.66.32,192.168.1.12,6,TLS,341,633,2023-03-30 05:44:50.101314,1680147890.101314112,443,39580,0x0018,4498,598,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 282
	Encrypted Application Data: 77cd30e493453346ea7703239d8c5b130c33a2618947b53771cca8210e41733f24f0a56c…
	Application Data Protocol: http-over-tls
",,,,,,,,,
300,192.0.66.32,192.168.1.12,6,TLS,1445,636,2023-03-30 05:44:50.101968,1680147890.101968075,443,39580,0x0018,4785,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: f99b7933907201f0889db40e64050c08caaa4ddec4b6a40b99551ebd6e9fdd72c3992a9e…
	Application Data Protocol: http-over-tls
",,,,,,,,,
301,192.0.66.32,192.168.1.12,6,TLS,1445,637,2023-03-30 05:44:50.101968,1680147890.101968202,443,39580,0x0018,6176,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 04ddee1fabf8f713db1ab980cea4cb47cd5eaa5ddfcc4555edac735e8a7df2d0b7ed1c8e…
	Application Data Protocol: http-over-tls
",,,,,,,,,
302,192.0.66.32,192.168.1.12,6,TLS,2836,638,2023-03-30 05:44:50.101997,1680147890.101996740,443,39580,0x0018,7567,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: c2f063cb8a7736f1228bc6e57acab86d1b15b93de10c1e8a90f4ca0ae719ff87f3251b1c…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 84713f93698a7670c220815c8ec0358e9b7246ed470804994af2f5c55db3f5ca4a413021…
	Application Data Protocol: http-over-tls
",,,,,,,,,
303,192.0.66.32,192.168.1.12,6,TLS,2958,640,2023-03-30 05:44:50.102194,1680147890.102193574,443,39580,0x0010,10349,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 1fab1739693c59106ffccfca082bf6e7dc09ef29d7f19cab41cb1c336decf0ca4d7bbef4…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 527f1310c468c6c5a835f9c22ad22bf5871b67c295c0da5f4570f1ff56cdf612a4657ca8…
	Application Data Protocol: http-over-tls
",,,,,,,,,
304,192.0.66.32,192.168.1.12,6,TLS,2714,641,2023-03-30 05:44:50.102216,1680147890.102216235,443,39580,0x0018,13253,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 1ba5c1cd8c1be904973a6fd05bef23ab5aeb3c4629c5b226e5bfa3e82c7002f9e2ffbaa8…
	Application Data Protocol: http-over-tls
",,,,,,,,,
305,192.0.66.32,192.168.1.12,6,TLS,1506,643,2023-03-30 05:44:50.102697,1680147890.102696802,443,39580,0x0010,15913,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 2c7d1e7089bd940707ba529b21c8f20ff35b8df07fdfdba2b039680044b0dee831a638ab…
	Application Data Protocol: http-over-tls
",,,,,,,,,
306,192.0.66.32,192.168.1.12,6,TLS,4410,644,2023-03-30 05:44:50.102725,1680147890.102725020,443,39580,0x0018,17365,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 46716cd2958d777eba2a16fca78093ab918d2b0588759b5dace79e659d95d067deb3524c…
	Application Data Protocol: http-over-tls
",,,,,,,,,
307,192.0.66.32,192.168.1.12,6,TLS,2958,646,2023-03-30 05:44:50.104619,1680147890.104619060,443,39580,0x0010,21721,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: b1930a34e0e5697e86a82e21764dde41bbe1d464eeb9de48151b5b387ed58b4e89ba4443…
	Application Data Protocol: http-over-tls
",,,,,,,,,
308,192.0.66.32,192.168.1.12,6,TLS,2958,648,2023-03-30 05:44:50.104657,1680147890.104657100,443,39580,0x0018,24625,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 616b5550af446b27b63609d9fb501454155ddd7a51b635e981fcabebfb7b7e1817ceed45…
	Application Data Protocol: http-over-tls
",,,,,,,,,
309,192.0.66.32,192.168.1.12,6,TLS,2958,650,2023-03-30 05:44:50.105067,1680147890.105067391,443,39580,0x0010,27529,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 13acfc770ca2927216b8e283a112e4fe2195006b39e00cc11f983c2e38fd3591f11ecda0…
	Application Data Protocol: http-over-tls
",,,,,,,,,
310,192.0.66.32,192.168.1.12,6,TLS,2958,652,2023-03-30 05:44:50.105087,1680147890.105086859,443,39580,0x0010,30433,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: fc60897634d9aaa454f821fed68cb60dc89755a39d63e75b5d7df647b26de01f3fa689ff…
	Application Data Protocol: http-over-tls
",,,,,,,,,
311,192.0.66.32,192.168.1.12,6,TLS,4410,654,2023-03-30 05:44:50.105108,1680147890.105107506,443,39580,0x0018,33337,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: d583546cf77073937e7428a104c15f46365399b83222e992d0cc7d9a0b6a34cd53fac5f0…
	Application Data Protocol: http-over-tls
",,,,,,,,,
312,192.0.66.32,192.168.1.12,6,TLS,2958,656,2023-03-30 05:44:50.105746,1680147890.105746051,443,39580,0x0010,37693,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 7068e61d4096c6d3fa2fc879cfd9fca325272cf72e8ec38187fdeab800d839f27123ef0d…
	Application Data Protocol: http-over-tls
",,,,,,,,,
313,192.0.66.32,192.168.1.12,6,TLS,5862,658,2023-03-30 05:44:50.105778,1680147890.105778049,443,39580,0x0010,40597,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 2faa095102055ee624bf80ced78fa00bf87aa9cf865f636b39d3750a09760a2d8c335407…
	Application Data Protocol: http-over-tls
",,,,,,,,,
314,192.0.66.32,192.168.1.12,6,TLS,1506,659,2023-03-30 05:44:50.105792,1680147890.105791515,443,39580,0x0018,46405,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 8ce85716c50c3837124c415cef1a2a08b4265cf0008be32a8f4bd243dbf9bfb94fc5b581…
	Application Data Protocol: http-over-tls
",,,,,,,,,
315,192.0.66.32,192.168.1.12,6,TLS,2958,661,2023-03-30 05:44:50.106773,1680147890.106772734,443,39580,0x0018,47857,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 62d23e1443014db943336cdf2a90bfe078219c7a228ce6bd64bfc5faa2b7448f4584ccf3…
	Application Data Protocol: http-over-tls
",,,,,,,,,
316,192.0.66.32,192.168.1.12,6,TLS,2958,663,2023-03-30 05:44:50.107084,1680147890.107083561,443,39580,0x0010,50761,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 4e32972a657c6b2c70a52e4684de206dd97be585004241338169de3a0a4c42153b140188…
	Application Data Protocol: http-over-tls
",,,,,,,,,
317,192.0.66.32,192.168.1.12,6,TLS,2958,664,2023-03-30 05:44:50.107100,1680147890.107100238,443,39580,0x0010,53665,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: aff18f2e3bf4b2c1ed248f52ac38d050ce7b5bfcb88e3e86dcddcaa1fa5a0f3012344691…
	Application Data Protocol: http-over-tls
",,,,,,,,,
318,192.0.66.32,192.168.1.12,6,TLS,2958,665,2023-03-30 05:44:50.107116,1680147890.107115613,443,39580,0x0010,56569,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: ed7e54a5c2ff79f6692a5b34dba0873881c4c2937262afc615ef0d973add8e6360f4b1c1…
	Application Data Protocol: http-over-tls
",,,,,,,,,
319,192.0.66.32,192.168.1.12,6,TLS,2958,666,2023-03-30 05:44:50.107130,1680147890.107130390,443,39580,0x0018,59473,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 7757e320c0899a2f2712ffdc5f245a9e608c398a830a255bcf955f702be7abd6ec8a48a2…
	Application Data Protocol: http-over-tls
",,,,,,,,,
320,192.0.66.32,192.168.1.12,6,TLS,4410,669,2023-03-30 05:44:50.108328,1680147890.108327586,443,39580,0x0010,63829,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 581045b15f0208b90bd3c82f86fd1d0e0159835e39f0e53013868471e54ca77eb2251fda…
	Application Data Protocol: http-over-tls
",,,,,,,,,
321,192.0.66.32,192.168.1.12,6,TLS,4410,671,2023-03-30 05:44:50.108351,1680147890.108351204,443,39580,0x0010,68185,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 31efe1f39605914dd193401f4e32454e83d89bb49bbeeffe053e1c3a1f0cdacdb7e84458…
	Application Data Protocol: http-over-tls
",,,,,,,,,
322,192.0.66.32,192.168.1.12,6,TLS,2958,673,2023-03-30 05:44:50.108370,1680147890.108370349,443,39580,0x0010,72541,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 862a286b577e9bf619dd3874dbea21321bacd31b87a0d8da1a0ab3d87c99c82284a2056c…
	Application Data Protocol: http-over-tls
",,,,,,,,,
323,192.0.66.32,192.168.1.12,6,TLS,1506,677,2023-03-30 05:44:50.108405,1680147890.108404804,443,39580,0x0018,78349,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 48c844d4f2f2eef031c3573913cc0c8c6492f325abf1487a0d7103386f114b5a2b9b85f9…
	Application Data Protocol: http-over-tls
",,,,,,,,,
324,192.0.66.32,192.168.1.12,6,TLS,4410,680,2023-03-30 05:44:50.108952,1680147890.108951644,443,39580,0x0010,82705,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: e802679aa53bc80ea5e22f2e9612a95462b90f12e508df842fdbda2551f7c7ff54a5c932…
	Application Data Protocol: http-over-tls
",,,,,,,,,
325,192.0.66.32,192.168.1.12,6,TLS,2958,682,2023-03-30 05:44:50.108972,1680147890.108971524,443,39580,0x0010,87061,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 9e18d54d7827a99af855d5668802e740d0a068379a474d33e62ec0e46a1b5772a8541e6c…
	Application Data Protocol: http-over-tls
",,,,,,,,,
326,192.0.66.32,192.168.1.12,6,TLS,2958,684,2023-03-30 05:44:50.108992,1680147890.108992152,443,39580,0x0010,89965,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: db1d8914d9c5a590e3cd89a5d5f268fb40acaa35fca5be88ef3e3d08a12f30f88660fc9f…
	Application Data Protocol: http-over-tls
",,,,,,,,,
327,192.0.66.32,192.168.1.12,6,TLS,2958,687,2023-03-30 05:44:50.109140,1680147890.109139988,443,39580,0x0010,94321,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: b7fb748e296d70e1bb477e65bc1f9b0c1953eca48ce9053df6796fbf2e1a2ea8f06ec3c9…
	Application Data Protocol: http-over-tls
",,,,,,,,,
328,192.0.66.32,192.168.1.12,6,TLS,2958,689,2023-03-30 05:44:50.109158,1680147890.109157476,443,39580,0x0018,97225,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 631f8febedb31f275a97c3af49ebbf5cc2921adf3ca54c32c9acee0b2429133a276cdc19…
	Application Data Protocol: http-over-tls
",,,,,,,,,
329,192.0.66.32,192.168.1.12,6,TLS,4410,693,2023-03-30 05:44:50.111181,1680147890.111181393,443,39580,0x0010,103033,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 7b386382a224abd1d98bf3a46c0dac2fe3291e59a8bb22cccbfa99b0d6ec3318f29627bc…
	Application Data Protocol: http-over-tls
",,,,,,,,,
330,192.0.66.32,192.168.1.12,6,TLS,1506,695,2023-03-30 05:44:50.111307,1680147890.111306915,443,39580,0x0010,107389,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: ad8612259ac354dace1983658c12eb1a5a648af726fa0c4d35559aef9571cd2a29b7169e…
	Application Data Protocol: http-over-tls
",,,,,,,,,
331,192.0.66.32,192.168.1.12,6,TLS,1506,698,2023-03-30 05:44:50.111619,1680147890.111619380,443,39580,0x0010,111745,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 2c71a88c59aecc4d5e606001f765deed2236959eb12b55a466dd4c209bb6977da4269d38…
	Application Data Protocol: http-over-tls
",,,,,,,,,
332,192.0.66.32,192.168.1.12,6,TLS,4410,699,2023-03-30 05:44:50.111642,1680147890.111641735,443,39580,0x0010,113197,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: c9c5411321cd2314abd73ef302bff3ddfffae2558dd1364ab8d31fcd449b2634979b9ca1…
	Application Data Protocol: http-over-tls
",,,,,,,,,
333,192.0.66.32,192.168.1.12,6,TLS,5862,701,2023-03-30 05:44:50.111668,1680147890.111668429,443,39580,0x0010,117553,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: f9f561248add1dd2c880159ba9540c492cd8dc2c8ca06a391019d620fe72b98b7f1f541b…
	Application Data Protocol: http-over-tls
",,,,,,,,,
334,192.0.66.32,192.168.1.12,6,TLS,2636,704,2023-03-30 05:44:50.111727,1680147890.111726628,443,39580,0x0018,124813,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4246
	Encrypted Application Data: 4b35dd308f17010341320682e61dcc4843ea4d573d49d6ab0bd448c832bb7032bd50aee7…
	Application Data Protocol: http-over-tls
",,,,,,,,,
335,192.168.1.12,192.168.1.1,17,DNS,74,708,2023-03-30 05:44:50.117042,1680147890.117042167,,,,,,,0x4f6f,0,www.nypost.com,,28,0x0001,1,0,0
336,192.168.1.1,192.168.1.12,17,DNS,74,711,2023-03-30 05:44:50.117656,1680147890.117656167,,,,,,,0x4f6f,1,www.nypost.com,,28,0x0001,1,0,0
